x,university_name,California Institute of Technology (Caltech),Harvard University,University of Oxford,Stanford University,Massachusetts Institute of Technology (MIT),Princeton University,University of Cambridge,"University of California, Berkeley",University of Chicago,Imperial College London,Yale University,"University of California, Los Angeles (UCLA)",Columbia University,ETH Zürich – Swiss Federal Institute of Technology Zürich,Johns Hopkins University,University of Pennsylvania,Duke University,University of Michigan,Cornell University,University of Toronto,University College London (UCL),Northwestern University,The University of Tokyo,Carnegie Mellon University,University of Washington,National University of Singapore (NUS),University of Texas at Austin,Georgia Institute of Technology (Georgia Tech),University of Illinois at Urbana Champaign,University of Wisconsin-Madison,University of British Columbia,London School of Economics and Political Science (LSE),"University of California, Santa Barbara",University of Melbourne,McGill University,Karolinska Institute,École Polytechnique Fédérale de Lausanne,King's College London,University of Edinburgh,New York University (NYU),"University of California, San Diego",Washington University in St Louis,The University of Hong Kong,Seoul National University,Peking University,University of Minnesota,University of North Carolina at Chapel Hill,Australian National University,Pennsylvania State University,Boston University,Tsinghua University,Brown University,"University of California, Davis",Kyoto University,Ludwig-Maximilians-Universität München,Korea Advanced Institute of Science and Technology (KAIST),Hong Kong University of Science and Technology,University of Manchester,Ohio State University,Pohang University of Science and Technology (Postech),KU Leuven,Purdue University,Georg-August-Universität Göttingen,University of Queensland Australia,École Normale Supérieure,Rice University,Leiden University,Universität Heidelberg,Delft University of Technology,École Polytechnique,University of Southern California,University of Sydney,Erasmus University Rotterdam,Universität Basel,Utrecht University,Nanyang Technological University,Wageningen University and Research Center,University of Pittsburgh,University of Bristol,Durham University,Emory University,Tufts University,University of Amsterdam,Michigan State University,Ghent University,Freie Universität Berlin,Technische Universität München,Case Western Reserve University,Vanderbilt University,University of Notre Dame,Monash University,McMaster University,"University of California, Irvine",Humboldt-Universität zu Berlin,University of Rochester,Université Pierre et Marie Curie,University of Colorado Boulder,University of Groningen,Maastricht University
University of Queensland Australia,0.32352941176470584,0.2727272727272727,0.17647058823529416,0.4411764705882353,0.11764705882352944,0.16279069767441856,0.17647058823529416,0.47058823529411764,0.47058823529411764,0.4411764705882353,0.20588235294117652,0.1470588235294118,0.40909090909090906,0.1470588235294118,0.19298245614035092,0.17647058823529416,0.5882352941176471,0.1470588235294118,0.47058823529411764,0.1470588235294118,0.47058823529411764,0.4117647058823529,0.17647058823529416,0.2941176470588235,0.20588235294117652,0.5,0.2894736842105263,0.6764705882352942,0.28260869565217395,0.47619047619047616,0.47058823529411764,0.5294117647058824,0.2592592592592593,0.46153846153846156,0.5294117647058824,0.1470588235294118,0.23529411764705888,0.19999999999999996,0.17647058823529416,0.5,0.11764705882352944,0.4285714285714286,0.1470588235294118,0.3529411764705882,0.1470588235294118,0.17647058823529416,0.5294117647058824,0.4651162790697675,0.1470588235294118,0.11764705882352944,0.17647058823529416,0.1470588235294118,0.1470588235294118,0.5,0.1470588235294118,0.07894736842105265,0.27586206896551724,0.4565217391304348,0.5294117647058824,0.17647058823529416,0.39622641509433965,0.11764705882352944,0.1470588235294118,0.11764705882352944,1.0,0.1470588235294118,0.17647058823529416,0.17647058823529416,0.38235294117647056,0.2941176470588235,0.1470588235294118,0.5294117647058824,0.4411764705882353,0.17647058823529416,0.38235294117647056,0.20588235294117652,0.05882352941176472,0.2682926829268293,0.5,0.5,0.1470588235294118,0.17647058823529416,0.1470588235294118,0.5,0.1470588235294118,0.17647058823529416,0.2647058823529411,0.1470588235294118,0.1470588235294118,0.20588235294117652,0.47058823529411764,0.1470588235294118,0.1470588235294118,0.47058823529411764,0.20588235294117652,0.47058823529411764,0.4411764705882353,0.47058823529411764,0.47058823529411764,0.1470588235294118
École Normale Supérieure,0.125,0.11363636363636365,0.125,0.16666666666666663,0.125,0.11627906976744184,0.08333333333333337,0.20833333333333337,0.17647058823529416,0.16666666666666663,0.08333333333333337,0.20833333333333337,0.13636363636363635,0.16666666666666663,0.1228070175438597,0.125,0.07692307692307687,0.16666666666666663,0.125,0.16666666666666663,0.125,0.16129032258064513,0.08333333333333337,0.04166666666666663,0.11538461538461542,0.08333333333333337,0.1842105263157895,0.10344827586206895,0.17391304347826086,0.11904761904761907,0.09677419354838712,0.09999999999999998,0.20370370370370372,0.17948717948717952,0.16666666666666663,0.16666666666666663,0.25,0.35,0.125,0.16666666666666663,0.07999999999999996,0.19999999999999996,0.12121212121212122,0.07407407407407407,0.19999999999999996,0.08333333333333337,0.08333333333333337,0.2093023255813954,0.16666666666666663,0.13793103448275867,0.125,0.08333333333333337,0.16666666666666663,0.12903225806451613,0.16666666666666663,0.13157894736842102,0.13793103448275867,0.15217391304347827,0.125,0.16666666666666663,0.1132075471698113,0.16666666666666663,0.125,0.11764705882352944,0.1470588235294118,1.0,0.16666666666666663,0.125,0.125,0.09999999999999998,0.45833333333333337,0.21212121212121215,0.16666666666666663,0.0714285714285714,0.125,0.08333333333333337,0.125,0.19512195121951215,0.125,0.20833333333333337,0.125,0.16666666666666663,0.125,0.08333333333333337,0.16000000000000003,0.125,0.08333333333333337,0.1333333333333333,0.16129032258064513,0.16666666666666663,0.125,0.125,0.125,0.1875,0.1333333333333333,0.125,0.28125,0.16666666666666663,0.125,0.08333333333333337
Rice University,0.2666666666666667,0.13636363636363635,0.6111111111111112,0.25,0.5789473684210527,0.16279069767441856,0.7,0.21739130434782605,0.23529411764705888,0.23809523809523814,0.13043478260869568,0.8,0.15909090909090906,0.5789473684210527,0.17543859649122806,0.5,0.1923076923076923,0.8,0.2272727272727273,0.6666666666666667,0.23809523809523814,0.16129032258064513,0.5217391304347826,0.4782608695652174,0.5,0.20833333333333337,0.3157894736842105,0.2068965517241379,0.15217391304347827,0.16666666666666663,0.19354838709677424,0.16666666666666663,0.11111111111111116,0.17948717948717952,0.21739130434782605,0.7058823529411764,0.19999999999999996,0.17500000000000004,0.1428571428571429,0.21739130434782605,0.43999999999999995,0.17142857142857137,0.36363636363636365,0.40740740740740744,0.48,0.7058823529411764,0.26086956521739135,0.13953488372093026,0.4,0.4482758620689655,0.6470588235294117,0.631578947368421,0.6875,0.19354838709677424,0.6875,0.26315789473684215,0.13793103448275867,0.23913043478260865,0.20833333333333337,0.6190476190476191,0.2075471698113207,0.19999999999999996,0.7058823529411764,0.2647058823529411,0.17647058823529416,0.16666666666666663,1.0,0.7647058823529411,0.2272727272727273,0.3666666666666667,0.21052631578947367,0.18181818181818177,0.25,0.3928571428571429,0.23529411764705888,0.6666666666666667,0.40625,0.31707317073170727,0.20833333333333337,0.23809523809523814,0.6470588235294117,0.6875,0.6875,0.21739130434782605,0.56,0.6875,0.45833333333333337,0.43333333333333335,0.4193548387096774,0.5714285714285714,0.20833333333333337,0.6470588235294117,0.631578947368421,0.21875,0.30000000000000004,0.21739130434782605,0.15625,0.16666666666666663,0.21739130434782605,0.6190476190476191
Leiden University,0.23529411764705888,0.15909090909090906,0.6111111111111112,0.15000000000000002,0.5789473684210527,0.13953488372093026,0.7,0.17391304347826086,0.23529411764705888,0.1428571428571429,0.13043478260869568,0.7058823529411764,0.15909090909090906,0.5789473684210527,0.1578947368421053,0.5,0.1923076923076923,0.7058823529411764,0.18181818181818177,0.6666666666666667,0.23809523809523814,0.16129032258064513,0.6086956521739131,0.3913043478260869,0.5769230769230769,0.20833333333333337,0.3157894736842105,0.2068965517241379,0.17391304347826086,0.16666666666666663,0.19354838709677424,0.1333333333333333,0.14814814814814814,0.17948717948717952,0.17391304347826086,0.6470588235294117,0.15000000000000002,0.15000000000000002,0.09523809523809523,0.13043478260869568,0.48,0.17142857142857137,0.3939393939393939,0.33333333333333337,0.52,0.7058823529411764,0.26086956521739135,0.13953488372093026,0.43333333333333335,0.4482758620689655,0.7058823529411764,0.631578947368421,0.7058823529411764,0.19354838709677424,0.6470588235294117,0.3157894736842105,0.15517241379310343,0.26086956521739135,0.20833333333333337,0.5714285714285714,0.2075471698113207,0.17647058823529416,0.7058823529411764,0.2941176470588235,0.17647058823529416,0.125,0.7647058823529411,1.0,0.2272727272727273,0.3666666666666667,0.1578947368421053,0.21212121212121215,0.15000000000000002,0.3928571428571429,0.11764705882352944,0.6111111111111112,0.40625,0.36585365853658536,0.16666666666666663,0.19047619047619047,0.6470588235294117,0.6470588235294117,0.6470588235294117,0.17391304347826086,0.52,0.7058823529411764,0.45833333333333337,0.4,0.4516129032258065,0.6190476190476191,0.16666666666666663,0.6470588235294117,0.631578947368421,0.21875,0.30000000000000004,0.17391304347826086,0.15625,0.1333333333333333,0.17391304347826086,0.5714285714285714
Universität Heidelberg,0.40909090909090906,0.2272727272727273,0.2272727272727273,0.5,0.13636363636363635,0.18604651162790697,0.2272727272727273,0.4782608695652174,0.38235294117647056,0.4545454545454546,0.08695652173913049,0.18181818181818177,0.2954545454545454,0.18181818181818177,0.19298245614035092,0.16666666666666663,0.46153846153846156,0.18181818181818177,0.40909090909090906,0.18181818181818177,0.4545454545454546,0.3548387096774194,0.17391304347826086,0.30434782608695654,0.1923076923076923,0.41666666666666663,0.2894736842105263,0.3793103448275862,0.23913043478260865,0.30952380952380953,0.3548387096774194,0.4,0.12962962962962965,0.33333333333333337,0.5652173913043479,0.18181818181818177,0.09090909090909094,0.15000000000000002,0.09090909090909094,0.5652173913043479,0.16000000000000003,0.34285714285714286,0.2727272727272727,0.40740740740740744,0.16000000000000003,0.2272727272727273,0.4347826086956522,0.32558139534883723,0.16666666666666663,0.24137931034482762,0.2272727272727273,0.18181818181818177,0.18181818181818177,0.3548387096774194,0.18181818181818177,0.26315789473684215,0.18965517241379315,0.30434782608695654,0.5,0.2272727272727273,0.28301886792452835,0.13636363636363635,0.18181818181818177,0.3529411764705882,0.38235294117647056,0.125,0.2272727272727273,0.2272727272727273,1.0,0.3666666666666667,0.13636363636363635,0.3939393939393939,0.5,0.3214285714285714,0.6363636363636364,0.2727272727272727,0.1875,0.31707317073170727,0.5416666666666667,0.4545454545454546,0.18181818181818177,0.18181818181818177,0.18181818181818177,0.4782608695652174,0.24,0.2272727272727273,0.41666666666666663,0.33333333333333337,0.19354838709677424,0.31818181818181823,0.45833333333333337,0.18181818181818177,0.2272727272727273,0.375,0.4,0.5217391304347826,0.40625,0.43333333333333335,0.4347826086956522,0.2727272727272727
Delft University of Technology,0.33333333333333337,0.4545454545454546,0.30000000000000004,0.5,0.30000000000000004,0.39534883720930236,0.2666666666666667,0.5,0.2941176470588235,0.5333333333333333,0.16666666666666663,0.4,0.25,0.30000000000000004,0.368421052631579,0.16666666666666663,0.4666666666666667,0.4,0.5333333333333333,0.33333333333333337,0.5666666666666667,0.29032258064516125,0.19999999999999996,0.5666666666666667,0.16666666666666663,0.5333333333333333,0.42105263157894735,0.3666666666666667,0.3695652173913043,0.26190476190476186,0.32258064516129037,0.3666666666666667,0.16666666666666663,0.23076923076923073,0.5333333333333333,0.33333333333333337,0.09999999999999998,0.19999999999999996,0.1333333333333333,0.5333333333333333,0.33333333333333337,0.2857142857142857,0.3939393939393939,0.5333333333333333,0.16666666666666663,0.3666666666666667,0.5333333333333333,0.2558139534883721,0.1333333333333333,0.16666666666666663,0.33333333333333337,0.2666666666666667,0.3666666666666667,0.29032258064516125,0.3666666666666667,0.1842105263157895,0.3275862068965517,0.5434782608695652,0.5,0.23333333333333328,0.4716981132075472,0.1333333333333333,0.33333333333333337,0.2647058823529411,0.2941176470588235,0.09999999999999998,0.3666666666666667,0.3666666666666667,0.3666666666666667,1.0,0.19999999999999996,0.36363636363636365,0.5333333333333333,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.09375,0.41463414634146345,0.5,0.5333333333333333,0.3666666666666667,0.3666666666666667,0.4,0.4666666666666667,0.16666666666666663,0.4,0.43333333333333335,0.2666666666666667,0.12903225806451613,0.2666666666666667,0.4666666666666667,0.33333333333333337,0.30000000000000004,0.28125,0.3666666666666667,0.5333333333333333,0.15625,0.33333333333333337,0.5,0.23333333333333328
École Polytechnique,0.21052631578947367,0.18181818181818177,0.052631578947368474,0.09999999999999998,0.052631578947368474,0.18604651162790697,0.050000000000000044,0.17391304347826086,0.1470588235294118,0.1428571428571429,0.17391304347826086,0.26315789473684215,0.11363636363636365,0.052631578947368474,0.14035087719298245,0.16666666666666663,0.11538461538461542,0.21052631578947367,0.18181818181818177,0.10526315789473684,0.09523809523809523,0.19354838709677424,0.13043478260869568,0.08695652173913049,0.1923076923076923,0.16666666666666663,0.1578947368421053,0.13793103448275867,0.19565217391304346,0.11904761904761907,0.16129032258064513,0.16666666666666663,0.20370370370370372,0.10256410256410253,0.17391304347826086,0.21052631578947367,0.19999999999999996,0.475,0.19047619047619047,0.17391304347826086,0.07999999999999996,0.1428571428571429,0.12121212121212122,0.11111111111111116,0.16000000000000003,0.10526315789473684,0.17391304347826086,0.13953488372093026,0.1333333333333333,0.1724137931034483,0.10526315789473684,0.0,0.21052631578947367,0.12903225806451613,0.21052631578947367,0.10526315789473684,0.13793103448275867,0.15217391304347827,0.16666666666666663,0.1428571428571429,0.15094339622641506,0.1578947368421053,0.1578947368421053,0.1470588235294118,0.1470588235294118,0.45833333333333337,0.21052631578947367,0.1578947368421053,0.13636363636363635,0.19999999999999996,1.0,0.1515151515151515,0.15000000000000002,0.0714285714285714,0.10526315789473684,0.052631578947368474,0.1875,0.1707317073170732,0.16666666666666663,0.1428571428571429,0.10526315789473684,0.21052631578947367,0.1578947368421053,0.13043478260869568,0.19999999999999996,0.1578947368421053,0.125,0.16666666666666663,0.16129032258064513,0.1428571428571429,0.125,0.10526315789473684,0.10526315789473684,0.15625,0.16666666666666663,0.17391304347826086,0.21875,0.19999999999999996,0.21739130434782605,0.04761904761904767
University of Southern California,0.33333333333333337,0.25,0.18181818181818177,0.5151515151515151,0.21212121212121215,0.16279069767441856,0.21212121212121215,0.48484848484848486,0.5,0.5151515151515151,0.2727272727272727,0.1515151515151515,0.40909090909090906,0.1515151515151515,0.17543859649122806,0.18181818181818177,0.6060606060606061,0.1515151515151515,0.5151515151515151,0.1515151515151515,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.24242424242424243,0.5454545454545454,0.3157894736842105,0.5151515151515151,0.26086956521739135,0.47619047619047616,0.5454545454545454,0.6060606060606061,0.20370370370370372,0.5128205128205128,0.5454545454545454,0.1515151515151515,0.12121212121212122,0.15000000000000002,0.24242424242424243,0.48484848484848486,0.12121212121212122,0.48571428571428577,0.18181818181818177,0.4242424242424242,0.18181818181818177,0.18181818181818177,0.5151515151515151,0.5116279069767442,0.18181818181818177,0.21212121212121215,0.21212121212121215,0.18181818181818177,0.18181818181818177,0.5454545454545454,0.18181818181818177,0.10526315789473684,0.24137931034482762,0.4130434782608695,0.5151515151515151,0.2727272727272727,0.37735849056603776,0.12121212121212122,0.18181818181818177,0.05882352941176472,0.5294117647058824,0.21212121212121215,0.18181818181818177,0.21212121212121215,0.3939393939393939,0.36363636363636365,0.1515151515151515,1.0,0.48484848484848486,0.24242424242424243,0.36363636363636365,0.21212121212121215,0.12121212121212122,0.2682926829268293,0.48484848484848486,0.48484848484848486,0.1515151515151515,0.18181818181818177,0.1515151515151515,0.5454545454545454,0.2727272727272727,0.18181818181818177,0.2727272727272727,0.12121212121212122,0.18181818181818177,0.21212121212121215,0.5757575757575757,0.1515151515151515,0.21212121212121215,0.5454545454545454,0.21212121212121215,0.5454545454545454,0.4242424242424242,0.5151515151515151,0.5151515151515151,0.18181818181818177
University of Sydney,0.5,0.25,0.15000000000000002,0.7,0.050000000000000044,0.2325581395348837,0.09999999999999998,0.6521739130434783,0.5,0.6666666666666667,0.17391304347826086,0.25,0.36363636363636365,0.09999999999999998,0.21052631578947367,0.16666666666666663,0.6153846153846154,0.25,0.6363636363636364,0.09999999999999998,0.7142857142857143,0.4838709677419355,0.13043478260869568,0.5652173913043479,0.1923076923076923,0.625,0.42105263157894735,0.48275862068965514,0.21739130434782605,0.3571428571428571,0.4838709677419355,0.4666666666666667,0.14814814814814814,0.3846153846153846,0.6521739130434783,0.15000000000000002,0.050000000000000044,0.15000000000000002,0.09523809523809523,0.6521739130434783,0.28,0.4571428571428572,0.3939393939393939,0.5185185185185186,0.16000000000000003,0.15000000000000002,0.6956521739130435,0.37209302325581395,0.19999999999999996,0.1724137931034483,0.15000000000000002,0.09999999999999998,0.19999999999999996,0.4838709677419355,0.19999999999999996,0.23684210526315785,0.22413793103448276,0.3913043478260869,0.625,0.19047619047619047,0.339622641509434,0.09999999999999998,0.15000000000000002,0.32352941176470584,0.4411764705882353,0.16666666666666663,0.25,0.15000000000000002,0.5,0.5333333333333333,0.15000000000000002,0.48484848484848486,1.0,0.4285714285714286,0.55,0.19999999999999996,0.15625,0.3414634146341463,0.5833333333333333,0.6666666666666667,0.15000000000000002,0.19999999999999996,0.19999999999999996,0.6521739130434783,0.16000000000000003,0.19999999999999996,0.33333333333333337,0.30000000000000004,0.16129032258064513,0.23809523809523814,0.625,0.15000000000000002,0.09999999999999998,0.46875,0.3666666666666667,0.6521739130434783,0.375,0.5333333333333333,0.6956521739130435,0.1428571428571429
Erasmus University Rotterdam,0.3928571428571429,0.20454545454545459,0.3928571428571429,0.3928571428571429,0.3928571428571429,0.18604651162790697,0.3571428571428571,0.3571428571428571,0.17647058823529416,0.3928571428571429,0.1428571428571429,0.4285714285714286,0.18181818181818177,0.3928571428571429,0.21052631578947367,0.25,0.25,0.3928571428571429,0.3571428571428571,0.3928571428571429,0.3928571428571429,0.19354838709677424,0.2857142857142857,0.4642857142857143,0.1428571428571429,0.25,0.3421052631578947,0.1724137931034483,0.19565217391304346,0.19047619047619047,0.16129032258064513,0.16666666666666663,0.16666666666666663,0.23076923076923073,0.3214285714285714,0.3928571428571429,0.1785714285714286,0.125,0.2142857142857143,0.2857142857142857,0.3928571428571429,0.17142857142857137,0.4242424242424242,0.3571428571428571,0.1785714285714286,0.3928571428571429,0.3214285714285714,0.16279069767441856,0.1333333333333333,0.2068965517241379,0.4285714285714286,0.3928571428571429,0.4285714285714286,0.16129032258064513,0.3928571428571429,0.2894736842105263,0.15517241379310343,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.24528301886792447,0.1071428571428571,0.4285714285714286,0.4411764705882353,0.17647058823529416,0.0714285714285714,0.3928571428571429,0.3928571428571429,0.3214285714285714,0.3666666666666667,0.0714285714285714,0.24242424242424243,0.4285714285714286,1.0,0.3571428571428571,0.3928571428571429,0.15625,0.3414634146341463,0.3214285714285714,0.3928571428571429,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.5,0.1785714285714286,0.3928571428571429,0.4642857142857143,0.33333333333333337,0.22580645161290325,0.2857142857142857,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.15625,0.4,0.3928571428571429,0.15625,0.16666666666666663,0.3214285714285714,0.3571428571428571
